id,views,mature,life_time,created_at,updated_at,language,affiliate
487,4909,0,3113,4/2/2010,10/10/2018,DE,0
488,603987,1,1398,12/14/2014,10/12/2018,DE,0
489,179,0,1920,7/7/2013,10/9/2018,ES,0
490,29158,1,1591,6/3/2014,10/11/2018,EN,1
491,6008,1,2004,4/13/2013,10/8/2018,EN,1
492,6421,1,1795,11/12/2013,10/12/2018,EN,1
493,4058,0,1268,4/20/2015,10/9/2018,EN,1
494,225,1,1156,8/11/2015,10/10/2018,EN,0
495,7048,0,1990,5/1/2013,10/12/2018,EN,1
496,1792,0,2286,6/14/2012,9/17/2018,EN,0
497,13008,1,256,1/29/2018,10/12/2018,EN,1
498,10771,1,1675,3/11/2014,10/11/2018,EN,1
499,8163,0,1520,8/14/2014,10/12/2018,EN,1
500,936,0,2094,12/11/2012,9/5/2018,EN,0
501,6199,1,741,10/1/2016,10/12/2018,EN,1
502,127,0,2011,4/1/2013,10/3/2018,EN,0
503,2075,0,1841,9/22/2013,10/7/2018,ZH,0
504,3811,0,184,4/10/2018,10/11/2018,FR,1
505,2097,1,644,1/6/2017,10/12/2018,EN,1
506,6815,0,2035,3/16/2013,10/11/2018,EN,1
507,5808,1,387,9/15/2017,10/7/2018,EN,0
508,817,0,1298,3/24/2015,10/12/2018,EN,1
509,31763,1,741,10/1/2016,10/12/2018,FR,1
510,5602,0,1797,11/10/2013,10/12/2018,IT,1
511,16798,1,1631,4/22/2014,10/9/2018,EN,0
512,5546,0,252,2/2/2018,10/12/2018,EN,1
513,208895,0,875,5/20/2016,10/12/2018,ES,0
514,261,0,896,3/27/2016,9/9/2018,EN,0
515,6399,1,1911,6/27/2013,9/20/2018,EN,0
516,375,0,2049,1/28/2013,9/8/2018,EN,0
517,6799,1,1311,3/11/2015,10/12/2018,EN,1
518,25085,1,368,10/9/2017,10/12/2018,EN,1
519,418504,0,2526,11/11/2011,10/11/2018,EN,0
520,2399,1,2061,2/19/2013,10/12/2018,EN,0
521,2230,1,1569,6/22/2014,10/8/2018,EN,0
522,3493,1,775,8/23/2016,10/7/2018,EN,1
523,29674,1,1879,7/31/2013,9/22/2018,EN,0
524,1679,1,855,6/9/2016,10/12/2018,DE,1
525,15542,1,818,7/16/2016,10/12/2018,EN,1
526,406,0,1669,3/13/2014,10/7/2018,EN,0
527,2616,1,1631,4/25/2014,10/12/2018,EN,0
528,5856,0,2605,3/31/2011,5/18/2018,EN,0
529,12881,1,3314,9/10/2009,10/7/2018,EN,1
530,5588,1,2066,2/14/2013,10/12/2018,EN,0
531,98373,0,2321,5/20/2012,9/27/2018,EN,0
532,674,1,1342,1/25/2015,9/28/2018,FR,0
533,1158,0,1776,11/23/2013,10/4/2018,EN,0
534,2557429,0,1933,6/27/2013,10/12/2018,DE,0
535,46551,0,2258,8/2/2012,10/8/2018,EN,1
536,6019,1,2315,4/22/2012,8/24/2018,EN,0
537,4954,0,1588,5/24/2014,9/28/2018,CS,0
538,22864,0,545,4/15/2017,10/12/2018,IT,1
539,1508,1,1119,9/14/2015,10/7/2018,EN,0
540,341,0,957,2/17/2016,10/1/2018,ES,0
541,8699,1,721,10/16/2016,10/7/2018,DE,1
542,180,0,1629,4/14/2014,9/29/2018,EN,0
543,49681,1,2092,1/19/2013,10/12/2018,EN,1
544,14,0,579,6/27/2016,1/27/2018,EN,0
545,12612,0,1977,5/14/2013,10/12/2018,ZH,1
546,11595,1,1176,7/24/2015,10/12/2018,EN,1
547,28963,1,1640,4/16/2014,10/12/2018,EN,1
548,478,1,474,6/23/2017,10/10/2018,EN,1
549,21837,0,1870,8/9/2013,9/22/2018,DE,0
550,2157,1,1803,8/24/2013,8/1/2018,EN,0
551,158,0,2067,2/11/2013,10/10/2018,EN,0
552,20650,1,1161,8/8/2015,10/12/2018,EN,1
553,29212,1,1411,12/1/2014,10/12/2018,HU,1
554,102858,0,711,10/31/2016,10/12/2018,KO,0
555,37,0,239,1/20/2018,9/16/2018,EN,0
556,1127,0,1272,4/19/2015,10/12/2018,EN,0
557,36583,0,2420,2/20/2012,10/6/2018,FR,0
558,622,0,2191,8/18/2012,8/18/2018,EN,0
559,1210,1,1782,10/2/2013,8/19/2018,EN,0
560,6693,1,1147,8/22/2015,10/12/2018,RU,1
561,1837,0,1041,12/2/2015,10/8/2018,EN,1
562,5564,1,2251,8/3/2012,10/2/2018,NL,1
563,11826,0,1709,2/6/2014,10/12/2018,FR,1
564,3126,1,1705,2/7/2014,10/9/2018,EN,0
565,25967,1,552,4/8/2017,10/12/2018,PT,1
566,1220,0,1801,10/30/2013,10/5/2018,EN,0
567,3861,1,1944,5/16/2013,9/11/2018,EN,1
568,1056,1,1456,10/15/2014,10/10/2018,EN,0
569,1022,0,2088,1/14/2013,10/3/2018,EN,1
570,8917,1,1069,11/8/2015,10/12/2018,EN,1
571,73452,1,1992,4/29/2013,10/12/2018,EN,1
572,28421,0,1541,7/24/2014,10/12/2018,ES,1
573,510,0,1724,1/3/2014,9/23/2018,EN,0
574,33519,0,2209,9/17/2012,10/5/2018,PT,1
575,12106,1,894,5/1/2016,10/12/2018,EN,1
576,1201330,0,1987,5/4/2013,10/12/2018,ES,0
577,2185,0,2218,9/15/2012,10/12/2018,EN,1
578,110,0,2246,8/3/2012,9/27/2018,EN,0
579,151245,0,1967,5/24/2013,10/12/2018,EN,0
580,13100,1,1909,7/13/2013,10/4/2018,RU,0
581,239,0,675,11/26/2016,10/2/2018,EN,0
582,21237,1,1250,5/9/2015,10/10/2018,EN,1
583,618,0,920,3/30/2016,10/6/2018,EN,1
584,11770,1,1562,7/3/2014,10/12/2018,DE,1
585,2026095,0,2371,4/15/2012,10/12/2018,EN,0
586,2555,1,751,9/20/2016,10/11/2018,EN,0
587,1718,1,1294,2/21/2015,9/7/2018,EN,1
588,11462,1,192,4/3/2018,10/12/2018,EN,1
589,83226,1,1691,2/10/2014,9/28/2018,EN,0
590,1774,0,2269,7/20/2012,10/6/2018,EN,0
591,4390,0,326,11/20/2017,10/12/2018,EN,1
592,3011,1,2035,3/17/2013,10/12/2018,EN,0
593,952,0,545,4/15/2017,10/12/2018,EN,0
594,3311,0,1286,4/3/2015,10/10/2018,DE,1
595,14897,1,2034,3/15/2013,10/9/2018,EN,1
596,24286,1,2759,2/25/2011,9/15/2018,EN,0
597,2781,1,2075,1/25/2013,10/1/2018,EN,0
598,22408,1,951,3/5/2016,10/12/2018,EN,1
599,4998,1,4106,7/13/2007,10/9/2018,EN,0
600,2841,0,907,4/18/2016,10/12/2018,EN,1
601,182875,1,1626,4/30/2014,10/12/2018,DE,0
602,423,1,1761,12/12/2013,10/8/2018,EN,0
603,2146,0,2249,5/24/2012,7/21/2018,EN,0
604,8482,1,535,4/25/2017,10/12/2018,EN,1
605,12301,1,659,12/22/2016,10/12/2018,EN,1
606,1969,1,1617,5/2/2014,10/5/2018,EN,1
607,3602,0,1276,4/14/2015,10/11/2018,EN,0
608,2001,0,1249,5/4/2015,10/4/2018,FR,1
609,9107,0,674,11/30/2016,10/5/2018,FR,1
610,6545,1,1414,11/25/2014,10/9/2018,RU,1
611,13033,0,273,1/12/2018,10/12/2018,KO,1
612,402,1,1399,11/23/2014,9/22/2018,EN,0
613,2547,1,2183,10/20/2012,10/12/2018,EN,1
614,70410,0,2035,3/17/2013,10/12/2018,RU,1
615,4015,1,1677,3/7/2014,10/9/2018,EN,1
616,6461,1,978,1/28/2016,10/2/2018,EN,1
617,1245,0,915,4/5/2016,10/7/2018,EN,0
618,364,0,484,6/8/2017,10/5/2018,EN,0
619,95722,0,1450,10/20/2014,10/9/2018,EN,0
620,51777,1,1406,12/5/2014,10/11/2018,EN,1
621,822,0,1678,3/6/2014,10/9/2018,EN,0
622,22527,0,2357,4/8/2012,9/21/2018,EN,0
623,1887,0,1303,8/21/2014,3/16/2018,EN,0
624,1085,0,1334,2/15/2015,10/11/2018,NL,0
625,1916961,0,2447,1/30/2012,10/12/2018,EN,0
626,86140,1,2003,4/3/2013,9/27/2018,EN,0
627,7795653,0,890,5/5/2016,10/12/2018,EN,0
628,97104,1,1478,9/25/2014,10/12/2018,FR,0
629,832,1,1161,8/4/2015,10/8/2018,EN,0
630,11802,1,2203,9/29/2012,10/11/2018,EN,1
631,1029,1,1876,8/22/2013,10/11/2018,EN,0
632,5247,0,804,7/30/2016,10/12/2018,EN,1
633,2558,1,1736,1/10/2014,10/12/2018,EN,1
634,264,0,610,1/9/2017,9/11/2018,EN,0
635,5489,1,2684,6/3/2011,10/8/2018,DE,0
636,79676,0,1875,8/24/2013,10/12/2018,DE,1
637,3930,0,1718,1/27/2014,10/11/2018,EN,1
638,1705,0,1142,8/16/2015,10/1/2018,EN,0
639,160,0,1374,1/4/2015,10/9/2018,EN,0
640,413,0,680,11/9/2016,9/20/2018,TH,0
641,7153,1,2711,5/6/2011,10/7/2018,ZH,0
642,4110,1,1017,12/30/2015,10/12/2018,EN,1
643,3439,0,391,9/16/2017,10/12/2018,EN,1
644,9733,0,2441,2/4/2012,10/11/2018,EN,1
645,14512,1,1747,12/28/2013,10/10/2018,ZH,0
646,7606,0,370,10/7/2017,10/12/2018,EN,0
647,5384,1,1920,7/6/2013,10/8/2018,EN,1
648,121,0,2004,12/4/2012,5/31/2018,EN,0
649,72606,0,1896,8/3/2013,10/12/2018,EN,1
650,465,1,385,9/22/2017,10/12/2018,EN,0
651,143,1,384,7/12/2017,7/31/2018,OTHER,0
652,55746,1,3671,9/23/2008,10/12/2018,EN,0
653,507,0,2663,4/16/2011,7/31/2018,EN,0
654,3489,0,1223,6/7/2015,10/12/2018,EN,1
655,8290,1,1949,6/7/2013,10/8/2018,DA,1
656,26398,0,180,4/15/2018,10/12/2018,IT,1
657,12056,0,1891,8/8/2013,10/12/2018,SV,0
658,1663,1,801,8/2/2016,10/12/2018,EN,1
659,666,0,2712,5/9/2011,10/11/2018,EN,1
660,11279,0,2281,7/14/2012,10/12/2018,ES,1
661,4828,0,1784,11/22/2013,10/11/2018,EN,0
662,12106,0,1214,6/16/2015,10/12/2018,EN,1
663,24439,0,854,6/10/2016,10/12/2018,EN,1
664,10775,1,1179,7/16/2015,10/7/2018,EN,1
665,2419,1,2073,1/21/2013,9/25/2018,EN,0
666,974847,1,1488,9/15/2014,10/12/2018,EN,0
667,665,1,782,8/18/2016,10/9/2018,EN,1
668,3068,0,1986,5/4/2013,10/11/2018,EN,1
669,8696,1,1697,2/18/2014,10/12/2018,EN,1
670,532,0,1326,2/17/2014,10/5/2017,OTHER,0
671,1118,1,1387,11/14/2014,9/1/2018,ES,0
672,995,0,937,11/8/2015,6/2/2018,EN,0
673,151066,1,1118,9/20/2015,10/12/2018,RU,1
674,824,0,1236,5/25/2015,10/12/2018,EN,0
675,10044,1,1156,8/13/2015,10/12/2018,EN,1
676,290,0,719,6/7/2016,5/27/2018,EN,0
677,4939,0,1184,7/15/2015,10/11/2018,EN,1
678,510802,0,2270,7/24/2012,10/11/2018,EN,0
679,36860,1,1508,8/26/2014,10/12/2018,EN,0
680,21793,1,702,11/9/2016,10/12/2018,EN,1
681,776,0,1510,7/8/2014,8/26/2018,EN,0
682,44253,0,829,7/5/2016,10/12/2018,EN,1
683,537,1,2036,2/26/2013,9/24/2018,EN,0
684,574,1,2495,12/13/2011,10/12/2018,EN,0
685,13996,0,2145,11/26/2012,10/11/2018,EN,1
686,6212,0,1573,6/22/2014,10/12/2018,EN,1
687,11814,1,1738,1/7/2014,10/11/2018,EN,0
688,7739,0,2534,10/31/2011,10/8/2018,EN,0
689,1172,0,987,1/29/2016,10/12/2018,FR,1
690,161276,1,977,2/8/2016,10/12/2018,EN,1
691,11980,0,1938,6/19/2013,10/9/2018,EN,1
692,3670,1,1583,6/12/2014,10/12/2018,EN,1
693,5165,0,1580,6/15/2014,10/12/2018,EN,0
694,9102,1,1360,1/21/2015,10/12/2018,DE,1
695,35904,1,1869,8/27/2013,10/9/2018,PL,1
696,12178,1,1669,3/18/2014,10/12/2018,EN,1
697,160559,1,1621,4/29/2014,10/6/2018,DE,1
698,7003,1,790,8/13/2016,10/12/2018,EN,1
699,305887,1,2323,6/2/2012,10/12/2018,RU,0
700,981,0,2207,9/25/2012,10/11/2018,ES,0
701,3722,0,1167,7/24/2015,10/3/2018,EN,1
702,15787,0,1890,8/7/2013,10/10/2018,EN,0
703,10859,1,1958,5/24/2013,10/3/2018,EN,1
704,41160,0,2446,1/31/2012,10/12/2018,EN,1
705,403,0,571,3/20/2017,10/12/2018,EN,0
706,231400,1,2448,1/29/2012,10/12/2018,EN,1
707,8094,1,1970,5/20/2013,10/11/2018,EN,1
708,24668,0,480,6/19/2017,10/12/2018,JA,1
709,1436,0,2033,2/23/2013,9/18/2018,EN,0
710,2040,0,982,2/2/2016,10/11/2018,CS,0
711,5063,1,2072,1/8/2013,9/11/2018,EN,1
712,753,0,1373,10/9/2014,7/13/2018,PL,0
713,3239,0,2500,12/5/2011,10/9/2018,EN,0
714,3988046,0,2146,11/26/2012,10/12/2018,EN,0
715,1042,0,2027,2/22/2013,9/11/2018,FR,0
716,37382,0,717,10/25/2016,10/12/2018,TR,1
717,10539,1,926,3/28/2016,10/10/2018,DE,0
718,2875,1,1955,6/5/2013,10/12/2018,EN,1
719,57879,1,2006,4/13/2013,10/10/2018,EN,1
720,985,0,1722,1/1/2014,9/19/2018,EN,0
721,8273,1,2187,10/16/2012,10/12/2018,EN,0
722,180,0,431,1/25/2017,4/1/2018,EN,0
723,387,0,1205,6/25/2015,10/12/2018,DE,0
724,17034,0,1843,8/19/2013,9/5/2018,EN,0
725,673,0,1000,1/12/2016,10/8/2018,EN,0
726,1006,0,1720,1/25/2014,10/11/2018,ES,0
727,4919,0,2668,6/23/2011,10/12/2018,EN,1
728,3960,0,1517,4/22/2014,6/17/2018,RU,0
729,3666,1,1528,8/2/2014,10/8/2018,EN,1
730,1076,1,1753,3/20/2013,1/6/2018,EN,0
731,173542,1,2289,7/6/2012,10/12/2018,EN,1
732,9079,0,378,9/29/2017,10/12/2018,JA,1
733,81594,0,1005,1/11/2016,10/12/2018,EN,1
734,63,0,936,3/18/2016,10/10/2018,EN,0
735,770,1,1895,7/25/2013,10/2/2018,EN,1
736,210,0,989,1/19/2016,10/4/2018,EN,0
737,652,0,1641,3/11/2014,9/7/2018,EN,0
738,8859,1,1752,12/24/2013,10/11/2018,EN,1
739,1568,1,2492,10/23/2011,8/19/2018,EN,0
740,27567,0,2108,1/2/2013,10/11/2018,EN,1
741,50997,1,2070,2/10/2013,10/12/2018,DE,0
742,814883,0,2771,3/12/2011,10/12/2018,DE,1
743,666,0,583,7/15/2016,2/18/2018,EN,0
744,1087,1,606,2/13/2017,10/12/2018,EN,0
745,59162,0,818,7/16/2016,10/12/2018,RU,1
746,45790,1,3066,5/15/2010,10/6/2018,EN,1
747,24582,1,1665,3/22/2014,10/12/2018,EN,0
748,1892,0,1928,7/2/2013,10/12/2018,FI,0
749,246271,0,431,8/7/2017,10/12/2018,KO,0
750,14945,0,2195,10/8/2012,10/12/2018,EN,1
751,1049,0,2200,9/29/2012,10/8/2018,EN,0
752,5140,0,679,12/2/2016,10/12/2018,EN,1
753,2579,0,1704,1/30/2014,9/30/2018,RU,0
754,3535,1,232,2/20/2018,10/10/2018,FR,0
755,1071,0,775,7/24/2016,9/7/2018,EN,1
756,14332,1,958,2/23/2016,10/8/2018,ES,1
757,185735,0,877,5/18/2016,10/12/2018,EN,0
758,9008,1,2200,9/30/2012,10/9/2018,DE,1
759,2593,0,2734,3/30/2011,9/23/2018,EN,0
760,1857,1,1276,4/3/2015,9/30/2018,EN,0
761,19528,0,1423,11/19/2014,10/12/2018,RU,0
762,138795,0,3177,1/28/2010,10/10/2018,EN,1
763,12852,1,1381,12/31/2014,10/12/2018,EN,1
764,3236,0,546,4/12/2017,10/10/2018,EN,1
765,68890,0,1989,5/2/2013,10/12/2018,EN,1
766,2995,0,945,3/11/2016,10/12/2018,EN,1
767,33939,1,2624,8/6/2011,10/12/2018,EN,1
768,3778,1,3295,6/28/2009,7/6/2018,EN,0
769,3589,1,2751,3/30/2011,10/10/2018,EN,1
770,5870,0,850,6/13/2016,10/11/2018,EN,1
771,16966,0,2511,11/27/2011,10/12/2018,FR,0
772,36123,1,1754,12/22/2013,10/11/2018,EN,1
773,14736,1,1872,8/27/2013,10/12/2018,EN,1
774,2907,0,1350,12/24/2014,9/4/2018,EN,0
775,11310,1,332,11/14/2017,10/12/2018,PT,1
776,86,0,1184,7/10/2015,10/6/2018,EN,0
777,53516,1,1376,1/4/2015,10/11/2018,EN,1
778,589166,1,1672,3/15/2014,10/12/2018,HU,0
779,5568,0,1693,2/22/2014,10/12/2018,EN,1
780,171792,1,2480,12/28/2011,10/12/2018,PL,1
781,154621,0,1021,12/26/2015,10/12/2018,JA,1
782,416566,0,2544,10/25/2011,10/12/2018,EN,0
783,11170,0,1643,4/13/2014,10/12/2018,ES,1
784,31841,1,1790,11/17/2013,10/12/2018,EN,1
785,8966,1,440,7/29/2017,10/12/2018,EN,1
786,362165,0,2229,9/4/2012,10/12/2018,ZH,0
787,324,1,550,4/7/2017,10/9/2018,DE,0
788,6766,0,690,11/21/2016,10/12/2018,EN,1
789,4474,1,2116,12/25/2012,10/11/2018,EN,0
790,1672,0,1896,8/1/2013,10/10/2018,EN,1
791,159754,0,708,11/3/2016,10/12/2018,TH,0
792,261,0,1638,4/15/2014,10/9/2018,EN,0
793,1289,1,654,12/27/2016,10/12/2018,EN,0
794,2474,1,1218,6/11/2015,10/11/2018,EN,1
795,18318,0,1500,9/3/2014,10/12/2018,EN,1
796,2858859,0,1110,9/28/2015,10/12/2018,EN,0
797,21572,1,1643,4/8/2014,10/7/2018,EN,1
798,796,1,2068,2/9/2013,10/9/2018,EN,0
799,2223,1,873,5/22/2016,10/12/2018,EN,1
800,5827,0,1034,12/13/2015,10/12/2018,JA,1
801,7648,0,1854,9/14/2013,10/12/2018,RU,0
802,1279,1,1694,2/17/2014,10/8/2018,ZH,0
803,1607,0,2158,11/14/2012,10/12/2018,EN,0
804,4546,0,1206,6/22/2015,10/10/2018,EN,1
805,2351,0,1674,3/13/2014,10/12/2018,EN,1
806,748,0,1322,2/25/2015,10/9/2018,EN,0
807,2444,0,1524,8/8/2014,10/10/2018,DE,0
808,169,1,455,5/1/2017,7/30/2018,EN,0
809,2202,1,1419,11/19/2014,10/8/2018,RU,0
810,20588,1,686,11/25/2016,10/12/2018,FR,1
811,2214,0,921,4/3/2016,10/11/2018,EN,1
812,2049,1,3439,5/13/2009,10/12/2018,EN,0
813,2146,0,1370,1/3/2015,10/4/2018,EN,0
814,2782,0,1988,4/17/2013,9/26/2018,DE,0
815,1918,0,1785,7/31/2013,6/20/2018,EN,0
816,3447,0,2012,4/4/2013,10/7/2018,EN,0
817,2191,0,1062,11/14/2015,10/11/2018,EN,0
818,8671,0,762,9/10/2016,10/12/2018,EN,1
819,9050,0,2218,9/15/2012,10/12/2018,EN,1
820,299559,1,1402,12/10/2014,10/12/2018,EN,1
821,18642,1,1308,3/14/2015,10/12/2018,FR,1
822,420031,0,1488,9/15/2014,10/12/2018,PL,0
823,202526,1,715,10/23/2016,10/8/2018,EN,0
824,46806,0,2241,8/23/2012,10/12/2018,RU,1
825,5215,0,1412,11/20/2014,10/2/2018,EN,1
826,2390,0,1029,12/15/2015,10/9/2018,EN,1
827,288553,0,2759,2/19/2011,9/9/2018,EN,1
828,2359,0,1966,5/25/2013,10/12/2018,ZH,0
829,36082,0,2780,2/6/2011,9/17/2018,PT,0
830,17672,1,1163,8/6/2015,10/12/2018,EN,1
831,43364,1,3445,5/6/2009,10/11/2018,EN,0
832,71065,0,1674,3/13/2014,10/12/2018,PT,1
833,5665,0,1272,4/19/2015,10/12/2018,EN,1
834,1725,1,725,10/17/2016,10/12/2018,EN,1
835,434,0,1890,8/9/2013,10/12/2018,EN,0
836,19222,1,2391,3/25/2012,10/11/2018,EN,1
837,844,0,2405,3/12/2012,10/12/2018,EN,0
838,2267,1,751,9/21/2016,10/12/2018,EN,1
839,2739,1,1695,1/24/2014,9/15/2018,ZH,0
840,9707,1,2406,3/11/2012,10/12/2018,DE,0
841,2306,1,1928,7/2/2013,10/12/2018,EN,1
842,7171,0,1907,7/23/2013,10/12/2018,EN,0
843,16542,1,1943,6/17/2013,10/12/2018,FR,1
844,1573,0,1504,8/30/2014,10/12/2018,EN,0
845,12263,0,2092,1/18/2013,10/11/2018,EN,1
846,3140,1,1327,2/22/2015,10/11/2018,ZH,0
847,546,0,660,12/3/2016,9/24/2018,EN,0
848,15673,0,1749,12/25/2013,10/9/2018,EN,1
849,1392,1,2113,10/25/2012,8/8/2018,EN,0
850,34058,1,1635,4/19/2014,10/10/2018,EN,0
851,229,1,1911,7/18/2013,10/11/2018,EN,0
852,1908,0,2082,1/19/2013,10/2/2018,EN,0
853,155,1,1744,9/25/2013,7/5/2018,EN,0
854,6410,1,922,4/2/2016,10/11/2018,EN,1
855,1139147,0,2043,3/9/2013,10/12/2018,EN,0
856,168071,0,3051,6/5/2010,10/12/2018,EN,0
857,12177,0,1548,7/2/2014,9/27/2018,EN,0
858,1639,0,1814,10/24/2013,10/12/2018,EN,0
859,2069,0,1021,12/23/2015,10/9/2018,EN,0
860,207528,1,2096,1/14/2013,10/11/2018,IT,0
861,232,0,1268,2/16/2015,8/7/2018,EN,0
862,2009,0,879,5/15/2016,10/11/2018,DE,1
863,2384,0,4023,10/7/2007,10/12/2018,EN,0
864,5529,0,1016,12/27/2015,10/8/2018,DE,0
865,27736,0,1377,1/2/2015,10/10/2018,EN,1
866,3315,1,1910,7/20/2013,10/12/2018,EN,0
867,3802,1,1239,5/21/2015,10/11/2018,EN,1
868,74582,1,2561,10/8/2011,10/12/2018,EN,1
869,12974,0,3067,5/19/2010,10/11/2018,PT,0
870,4807,0,391,9/15/2017,10/11/2018,EN,1
871,2664,0,351,10/25/2017,10/11/2018,FR,1
872,4163,1,1895,8/4/2013,10/12/2018,EN,1
873,2188,1,364,9/15/2017,9/14/2018,DE,0
874,2675,1,1269,4/7/2015,9/27/2018,EN,0
875,26378,1,3382,7/8/2009,10/11/2018,EN,1
876,3576,0,1762,12/7/2013,10/4/2018,TR,0
877,54736,1,1871,8/28/2013,10/12/2018,EN,1
878,8348,0,2179,9/30/2012,9/18/2018,ZH,0
879,3725,0,2664,5/24/2011,9/8/2018,EN,0
880,884,0,234,2/18/2018,10/10/2018,EN,0
881,78,1,1113,9/8/2015,9/25/2018,EN,0
882,2507,0,1664,3/23/2014,10/12/2018,EN,1
883,1709,0,1780,11/27/2013,10/12/2018,EN,1
884,1584,0,1871,8/17/2013,10/1/2018,EN,0
885,10000,1,1374,1/7/2015,10/12/2018,DE,1
886,72166,1,2058,1/18/2013,9/7/2018,EN,0
887,10179,0,2207,8/12/2012,8/28/2018,EN,0
888,6544,1,2574,9/23/2011,10/10/2018,EN,0
889,6293,1,1669,3/17/2014,10/11/2018,EN,1
890,570,0,625,1/25/2017,10/12/2018,EN,0
891,2733,1,289,12/26/2017,10/11/2018,EN,1
892,6599,1,2116,12/25/2012,10/11/2018,PT,0
893,8028,0,1357,12/31/2014,9/18/2018,RU,0
894,8442,0,1689,2/24/2014,10/10/2018,EN,1
895,15914,1,1111,9/21/2015,10/6/2018,EN,1
896,306,0,2024,2/13/2013,8/30/2018,EN,0
897,65318,0,1895,8/4/2013,10/12/2018,EN,1
898,1294,0,2106,12/31/2012,10/7/2018,EN,0
899,10783,1,2172,10/31/2012,10/12/2018,ES,1
900,79,1,607,2/7/2017,10/7/2018,EN,0
901,520,0,2381,3/27/2012,10/3/2018,EN,0
902,4659,1,1451,9/1/2014,8/22/2018,EN,1
903,2495,1,1960,5/26/2013,10/7/2018,DE,1
904,931,0,413,8/25/2017,10/12/2018,EN,0
905,1232,1,2564,6/29/2011,7/6/2018,EN,0
906,14678,0,673,12/8/2016,10/12/2018,EN,1
907,7696,0,1938,5/8/2013,8/28/2018,FR,0
908,59,0,3461,3/5/2009,8/26/2018,EN,0
909,488224,1,1921,7/9/2013,10/12/2018,EN,0
910,3655,1,1501,9/2/2014,10/12/2018,ES,1
911,552302,1,2033,3/19/2013,10/12/2018,PL,0
912,72219,0,2372,4/14/2012,10/12/2018,EN,0
913,540,0,1787,11/20/2013,10/12/2018,OTHER,0
914,13944,1,1425,11/15/2014,10/10/2018,CS,1
915,11800,1,1674,3/12/2014,10/11/2018,EN,1
916,8138,1,853,6/9/2016,10/10/2018,EN,0
917,811198,1,2015,4/6/2013,10/12/2018,EN,0
918,3842,1,1154,8/6/2015,10/3/2018,EN,0
919,32130,0,1434,11/7/2014,10/11/2018,EN,1
920,21283,0,800,8/3/2016,10/12/2018,FR,0
921,4312,0,380,9/26/2017,10/11/2018,ES,1
922,8716,1,1787,11/15/2013,10/7/2018,EN,0
923,82865,0,3756,6/30/2008,10/12/2018,EN,1
924,186,1,1058,11/10/2015,10/3/2018,EN,0
925,24659,1,1192,7/8/2015,10/12/2018,DE,1
926,5413,0,1446,10/27/2014,10/12/2018,EN,0
927,79,0,1526,7/27/2014,9/30/2018,EN,0
928,12569,0,1928,7/2/2013,10/12/2018,EN,1
929,14085,0,2294,6/26/2012,10/7/2018,DE,0
930,296,1,658,12/4/2016,9/23/2018,EN,0
931,1234,0,1036,12/11/2015,10/12/2018,EN,0
932,3403,0,1138,8/31/2015,10/12/2018,EN,1
933,18797,0,2039,3/9/2013,10/8/2018,EN,1
934,100257,1,3116,4/1/2010,10/12/2018,ZH,0
935,4196,1,863,6/1/2016,10/12/2018,EN,0
936,2223,1,1854,9/14/2013,10/12/2018,EN,1
937,11292,0,1935,6/25/2013,10/12/2018,RU,1
938,9416,0,1451,10/20/2014,10/10/2018,EN,1
939,20526,0,1239,5/20/2015,10/10/2018,EN,1
940,626,0,908,4/14/2016,10/9/2018,DE,0
941,36580,1,1772,12/5/2013,10/12/2018,RU,1
942,3230,1,1267,4/24/2015,10/12/2018,EN,0
943,2050,0,1719,12/13/2013,8/28/2018,EN,0
944,8137,0,1777,11/29/2013,10/11/2018,RU,0
945,3460,1,1404,12/8/2014,10/12/2018,EN,1
946,2898,0,294,11/19/2017,9/9/2018,DE,0
947,3349,1,1347,2/3/2015,10/12/2018,EN,0
948,856551,0,2319,6/6/2012,10/12/2018,EN,0
949,6489,0,1536,7/26/2014,10/9/2018,EN,0
950,609,0,1745,12/31/2013,10/11/2018,EN,0
951,16080,0,1997,4/22/2013,10/10/2018,TR,0
952,13497,1,871,5/24/2016,10/12/2018,EN,1
953,10950,1,1776,12/1/2013,10/12/2018,EN,1
954,9655,1,1291,3/30/2015,10/11/2018,EN,0
955,1280,0,2026,3/23/2013,10/9/2018,EN,0
956,920,1,1574,5/16/2014,9/6/2018,EN,0
957,891506,1,1281,4/10/2015,10/12/2018,EN,0
958,2635,0,1077,10/11/2015,9/22/2018,RU,0
959,16732,0,2296,6/28/2012,10/11/2018,FR,0
960,651,1,1158,8/4/2015,10/5/2018,EN,0
961,118,0,382,1/8/2016,1/24/2017,EN,0
962,304,0,460,6/30/2017,10/3/2018,EN,0
963,9522,1,282,1/2/2018,10/11/2018,DE,0
964,1304,1,1892,6/27/2013,9/1/2018,EN,0
965,186,0,1812,8/13/2013,7/30/2018,EN,0
966,15630,1,3379,7/11/2009,10/11/2018,EN,1
967,5513,1,1298,3/24/2015,10/12/2018,EN,0
968,406,1,492,5/8/2017,9/12/2018,EN,0
969,4748,1,981,2/3/2016,10/11/2018,EN,1
970,3398,1,736,10/3/2016,10/9/2018,EN,1
971,134549,1,1878,8/21/2013,10/12/2018,ZH,1
972,758,1,924,3/24/2016,10/4/2018,EN,1
973,159413,1,2035,3/17/2013,10/12/2018,EN,1
974,2522,0,2249,8/15/2012,10/12/2018,EN,1
